state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
NY,usa,2044,0,1005.452888,110.2154584,0,0,0,61.36175907,580.1475403,0,0,0,0,4953.567459,6919.449396,0,11071.66954,3110.218246,3728.898315,0,14067.23905,1596.856105,0,1985.382535,1316.377082,0,32251.74057,304925.5472,0,0,0,0,29242519.45,14754194.98,21173429.78,0,34337355.81,1634730.71,29784405.25,0,8842818.22,0,2653988.627,2547463.165,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,145308083.3
OH,usa,2044,0,109.335498,0.101079552,0,0,0,10.71041613,11143.85328,0,0,0,0,113.7981714,1297.299154,0,12799.28197,6318.699248,2380.836252,22.75963427,825.0367424,0,0,210.7598931,1011.353356,0,3362.535143,53526621.99,0,0,0,0,525322.5779,0,3303769.798,0,83121246.64,1463883.058,19016820.99,62949.4258,1683254.026,0,278607.0449,2086159.574,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,165071997.7
OK,usa,2044,0,22.31336693,0,0,0,0,0,3621.459453,0,0,0,0,955.0121047,12915.08835,0,8168.0311,1881.7978,0,0,6210.367852,287.8424334,0,38.03414818,45.18456804,0,0,13456175.21,0,0,0,0,2518013.418,0,47951089.11,0,21060510.5,2580253.6,0,0,6209976.983,0,60498.96036,107261.3514,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,93943779.13
OR,usa,2044,0,79.4913697,0,0,0,0,66.04756612,0,0,0,21.75553276,0,7422.481264,4401.646328,0,3745.63334,840.098265,0,0,49.42410776,0,0,230.4362258,1107.300834,0,29318.67972,0,0,0,162016.9159,0,31388427.21,0,11683152.85,0,14146806.32,882920.832,0,0,226208.5266,0,308045.2287,2481557.43,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,61308453.99
PA,usa,2044,0,67.83263548,0,0,0,0,2.789170867,11441.8483,0,0,0,0,892.08841,4968.377544,0,22738.77351,2213.8207,10144.99541,0,5747.811755,1753.830641,0,885.7392429,170.4741234,0,0,41916519.13,0,0,0,0,2864071.636,0,14112880.81,0,126156747.4,1427123.255,81032688.22,0,6516069.743,0,1203374.531,301243.2593,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,275530717.9
RI,usa,2044,0,0.790171161,0,0,0,0,3.570138709,0,0,0,0,0,4.462673387,23.48325676,0,1957.105414,0,0,33.4700504,51.09761028,0,0,140.4727873,200.2624682,0,0,0,0,0,0,0,15517.90958,0,66834.97393,0,2272341.815,0,0,80532.22047,188422.0007,0,194706.183,394625.4942,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,3212980.597
SC,usa,2044,0,8.925346773,0,0,0,0,160.6562419,6062.541796,0,0,0,0,1490.532911,0,0,3553.403684,2878.982169,7356.940212,0,559.6192427,3030.15523,0,649.6232509,2775.894413,0,191146.2529,33855109.24,0,0,0,0,2310506.259,0,0,0,10173792.18,276730.1471,58763224.46,0,538251.5137,0,1003419.03,4661510.902,0,0.001710118,0.302889788,0,0,0,0,0.020671289,0,0,0,0.09102135,0.002475808,0.525733958,0,0.004815548,0,0.008977238,0.041704903,,111773690
SD,usa,2044,0,1.785069355,0,0,0,0,0,528.8267963,0,0,0,0,1778.375345,3076.790166,0,329.1221623,1069.814378,0,0,238.0836252,0,0,61.46318346,1.115668347,0,0,2887667.944,0,0,0,0,4687490.111,0,12054512.69,0,1273659.653,525717.5217,0,0,12798.11052,0,91752.42397,2406.77545,0,0,0.134085589,0,0,0,0,0.217658292,0,0.559737638,0,0.059140943,0.024411097,0,0,0.000594266,0,0.00426042,0.000111756,,21536005.23
TN,usa,2044,0,0,0,0,0,0,2.008203024,6374.928933,0,0,0,0,2861.689309,32.46594889,0,2739.077358,3979.812126,5045.833231,0,62.03116007,1803.254749,0,129.4175282,527.9342616,0,1055.511509,36193955.93,0,0,0,0,9421242.342,0,36107.40325,0,20515404.55,1740565.21,40303362.85,0,63317.96231,0,188383.843,833656.0493,0,9.66E-06,0.331152171,0,0,0,0,0.086198504,0,0.00033036,0,0.187703184,0.015925088,0.368750687,0,0.00057932,0,0.001723595,0.007627434,,109297051.6
TX,usa,2044,0,1912.255546,0,0,0,0,219.2288301,20999.77902,0,0,0,0,764.2328175,42090.26188,0,43165.6546,18128.01543,5533.714999,0,17310.9332,0,0,1595.202887,12758.56008,0,133043.5307,110053516.1,0,0,0,0,987624.4028,0,135252736.5,0,149855520.1,10938601.9,44200296.22,0,6239399.892,0,2447182.014,32479734.37,0,0.000270091,0.223419152,0,0,0,0,0.002004972,0,0.274575977,0,0.304221023,0.022206407,0.089730824,0,0.012666578,0,0.004968013,0.065936964,,492587655
UT,usa,2044,0,0,0,0,0,0,3.34700504,5110.876696,1.67350252,0,90.36913608,0,297.9247283,433.1024522,0,2051.044689,605.8079122,0,0,315.3994416,0,0,495.9652923,1848.885584,0,19351.04434,36106592.85,4614.916418,0,631891.3555,0,838974.8163,0,620563.2815,0,8314937.279,398097.3656,0,0,91777.19237,0,833639.5978,4556643.347,0,0.000369174,0.688832548,8.80E-05,0,0.012055065,0,0.016005752,0,0.011838951,0,0.158630294,0.007594802,0,0,0.001750902,0,0.015903968,0.086930502,,52417083.05
VA,usa,2044,0,506.3683925,0,0,0,0,220.1213648,3046.778688,0,0,0,0,960.5904465,80.32812096,0,11183.45951,4677.21641,3980.704661,26.77604032,2529.554842,3615.881112,0,344.4372459,2625.948588,0,117031.8066,12183040.7,0,0,0,0,1391916.546,0,184703.1641,0,64049056.64,2381663.304,31795696.96,66184.1057,1185679.907,0,498885.1014,4724680.852,0,0.000986956,0.102742375,0,0,0,0,0.011738351,0,0.001557644,0,0.540140376,0.020085113,0.2681404,0.000558146,0.00999911,0,0.004207212,0.039844317,,118578539.1
VT,usa,2044,0,24.32156996,0,0,0,0,80.32812096,0,0,0,0,0,314.6184738,819.4628633,0,0,0,0,0,133.5455011,0,0,170.9001058,141.1320459,0,0,0,0,0,0,0,1495032.131,26854851.13,2541955.321,0,0,0,0,0,46467.21427,0,222260.5962,255382.2134,0,0,0,0,0,0,0,0.047588317,0.85481586,0.080912894,0,0,0,0,0,0.001479096,0,0.00707477,0.008129063,,31415948.61
WA,usa,2044,0,16.51189153,0,0,0,0,55.78341733,747.4977923,0,0,0,0,24086.72177,4023.769459,0,2940.455494,695.9539146,1297.522287,0,79.88185362,350.3198609,0,222.7279718,305.9162607,0,0,4323487.796,0,0,0,0,95008232.21,10386292.1,9598059.918,0,3790227.392,0,10363900.1,0,352844.4512,0,277372.556,618610.5082,0,0,0.032092629,0,0,0,0,0.70523247,0.077095955,0.071245021,0,0.028134314,0,0.076929743,0,0.002619114,0,0.002058897,0.004591857,,134719027
WI,usa,2044,0,0,6.923254629,0,0,0,153.6275313,5671.388473,0,0,0,0,372.2260088,342.2870488,0,3822.83759,3508.44225,1340.029251,0,1099.379589,0,0,96.65744858,555.379703,0,131690.4475,34051327.8,0,0,0,0,2058377.127,0,929024.7967,0,17858101.09,670382.7373,10703422.54,0,611197.1946,0,130767.6153,1013443.651,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,68157735
WV,usa,2044,0,110.4511663,0.238641459,0,0,0,0,12528.95553,0,0,0,0,257.7193881,828.3837474,0,0,1219.87177,0,0,18.29696089,0,0,75.66259878,0,0,0,29228099.18,0,0,0,0,1802931.236,0,2545536.154,0,0,648049.1068,0,0,27573.95133,0,102435.4303,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,34354625.06
WY,usa,2044,0,0,0,0,0,0,0,7064.411971,0,0,0,0,343.9605513,3710.155087,0,104.8728246,167.350252,0,0,5.243641229,0,0,6.592585685,102.6414879,0,0,37968046.42,0,0,0,0,996349.7241,0,13025548.02,0,681239.3951,286802.8921,0,0,0,0,10346.22139,233502.4866,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,53201835.16
AL,usa,2046,0,2.25365006,0,0,0,0,0,5330.22044,0,0,0,0,3428.928567,0,0,10889.07368,2540.990443,6226.159021,0,1966.42236,0,0,31.03890765,677.3345256,0,0,37802588.57,0,0,0,0,9242843.092,0,0,0,40058755.44,5250225.608,49731161.27,0,1700216.79,0,46953.44509,1051031.671,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,144883775.9
AR,usa,2046,0,22.5365006,0,0,0,0,9.014600241,5818.248361,0,0,0,0,1526.847916,0,0,5194.438024,806.3559916,2048.34254,0,896.727359,31.55110084,0,34.72669866,447.574902,0,0,28213217.7,0,0,0,0,3457206.193,0,0,0,9666307.885,240510.0415,16361042.63,0,45384.68137,0,51103.41165,784901.6008,0,0,0.479656137,0,0,0,0,0.058776357,0,0,0,0.164338005,0.004088939,0.278155955,0,0.00077159,0,0.000868815,0.013344202,,58819674.15
AZ,usa,2046,0,1217.004556,0,0,0,0,29.18476828,3323.007014,340.7518891,0,0,0,2445.210315,695.5890911,0,11139.90493,3416.09205,4436.310144,0,1324.01941,243.732254,0,1621.501218,3222.944951,0,9959.609799,23253561.52,1966926.766,0,0,0,7605019.447,0,1722354.818,0,14739409.98,3139231.706,35434824.98,0,983889.2114,0,3072264.37,8356089.079,0,9.93E-05,0.231878168,0.019613657,0,0,0,0.075835178,0,0.017174852,0,0.146977373,0.031303562,0.353346401,0,0.009811075,0,0.030635782,0.083324639,,100283531.5
CA,usa,2046,0,0,3020.792541,0,0,0,678.4613506,0,1088.002527,0,2389.319794,0,11509.05281,7145.197516,0,22225.15885,15205.12329,2524.088067,0,5954.932237,4289.935572,0,13447.01772,17333.38603,0,338831.5088,0,3000318.593,0,15776310.4,0,35635791.46,0,16033664.19,0,91088087.36,7998748.692,20161038.34,0,4337835.441,0,23394920.94,46908123.66,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,264673670.6
CO,usa,2046,0,520.5931639,0,0,0,0,25.24088067,4286.442415,33.8047509,0,0,0,757.4630535,5625.448598,0,3630.179517,3120.741921,0,0,645.2200123,633.8390794,0,727.5192149,1616.881236,0,13266.60688,26034967.6,93221.31165,0,0,0,1928541.374,0,16876216.56,0,6584273.38,1490956.472,0,0,373810.3036,0,1245321.383,4190343.901,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,58830918.89
CT,usa,2046,0,3.605840096,65.26235582,0,0,0,71.55338941,0,0,0,0,0,139.7263037,521.3777722,0,4449.944726,1266.100604,2336.02097,0,2701.675692,33.12865589,0,716.148526,355.725416,0,311237.8062,0,0,0,0,0,538251.718,0,1343802.662,0,30939619.34,911458.7841,18658860.98,0,833427.7851,0,980451.6008,696501.6773,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,55213612.35
DE,usa,2046,0,0,6.994955065,16.40010785,0,0,0,461.9982624,0,0,0,0,0,32.14628982,0,1694.744845,210.0401856,0,0,972.450001,0,30.49742285,143.8238493,376.1861774,0,0,0,0,0,0,0,0,0,59849.05738,0,2382707.747,220139.4226,0,0,51573.50156,45277.09957,208587.3354,671339.6894,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3639473.853
FL,usa,2046,0,964.5622258,0,0,0,0,249.1410142,8029.755165,0,0,0,0,61.97537666,0,0,38287.26087,9627.367692,4085.867559,0,4335.346621,0,0,1212.361294,5035.104965,0,130948.517,46949807.68,0,0,0,0,227143.7055,0,0,0,139703998.7,5053037.348,32635680.81,0,4783744.658,0,1932589.73,11173909.33,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,242590860.4
GA,usa,2046,0,188.63051,0,0,0,0,270.8887372,9483.359454,0,0,0,0,2563.526944,0,0,9025.305079,8710.019435,7055.051514,0,1182.490187,2099.729142,0,83.48749087,3131.446759,0,142379.1203,56370658.01,0,0,0,0,3813062.022,0,0,0,29470981.06,263826.7799,56351902.25,0,249100.0125,0,126396.1732,6299931.859,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,153088237.3
IA,usa,2046,0,2.479015066,0,0,0,0,1.12682503,5233.42617,0,0,0,0,204.4060605,13078.72008,0,1984.338878,1322.103808,0,0,1259.565019,0,0,101.8240073,130.7117035,0,1305.809918,34916069.9,0,0,0,0,1225301.614,0,46140754.37,0,4793932.864,343694.7903,0,0,459740.7687,0,145957.1604,281555.5331,0,1.48E-05,0.395388257,0,0,0,0,0.013875269,0,0.52249616,0,0.054286315,0.003891987,0,0,0.005206087,0,0.001652813,0.003188324,,88308312.81
ID,usa,2046,0,0,0,0,0,0,41.1291136,0,0,0,13.52190036,0,3054.033879,1039.834138,0,617.162069,675.7903155,0,0,13.07117035,0,0,109.1995893,270.4380072,0,56680.30414,0,0,0,88838.88538,0,11238397.28,0,2780661.799,0,2529408.745,249546.9247,0,0,36654.41893,0,175071.6392,583593.5494,0,0.003195263,0,0,0,0.005008153,0,0.633546991,0,0.15675544,0,0.142591444,0.014067816,0,0,0.002066335,0,0.009869389,0.032899169,,17738853.54
IL,usa,2046,0,299.059363,16.38938418,0,0,0,3.38047509,10671.03529,0,0,0,0,36.05840096,7543.868212,0,6551.360725,11880.34166,8434.736081,0,833.2871098,0,0,144.0287266,1951.034215,0,2716.928396,31335611.08,0,0,0,0,151154.7709,0,20972439.54,0,31661034.36,10764133.81,67372069.82,0,818119.4,0,198323.1498,4211810.632,0,1.62E-05,0.187092334,0,0,0,0,0.000902484,0,0.125218004,0,0.189035305,0.064268315,0.402251539,0,0.004884662,0,0.001184108,0.025147028,,167487413.5
IN,usa,2046,0,74.37045199,0,0,0,0,0,16750.02871,0,0,0,0,93.5264775,3933.520703,0,4623.363099,3444.478752,0,0,869.7962408,0,0,208.052876,413.6574686,0,0,70013843.71,0,0,0,0,487182.5069,0,11147423.81,0,23332681.44,165596.4952,0,0,292937.4888,0,285463.8794,869479.0146,0,0,0.6568235,0,0,0,0,0.004570424,0,0.104577745,0,0.21889176,0.001553517,0,0,0.002748145,0,0.002678033,0.008156876,,106594608.3
KS,usa,2046,0,0.040706554,0,0,0,0,0,5271.850903,0,0,0,0,8.789235235,7692.045703,0,299.735458,3120.178508,1380.360662,0,1169.080969,0,0,76.82897933,34.03011591,0,0,29376659.23,0,0,0,0,38758.53853,0,28042599.54,0,849062.1275,193160.276,11025567.84,0,46416.1514,0,118832.201,85531.74318,0,0,0.421010259,0,0,0,0,0.000555466,0,0.401891243,0,0.012168295,0.002768268,0.158012425,0,0.000665211,0,0.001703038,0.001225794,,69776587.66
KY,usa,2046,0,9.014600241,0,0,0,0,0,11167.96287,0,0,0,0,1219.224683,0,0,1986.592528,5530.682613,0,0,39.43887605,0,0,17.8243232,119.5561357,0,0,66655516.9,0,0,0,0,4196564.416,0,0,0,14879371.43,2383832.565,0,0,119134.7886,0,25630.76998,167932.2664,0,0,0.753783073,0,0,0,0,0.047457425,0,0,0,0.168265417,0.026957898,0,0,0.001347252,0,0.000289849,0.001899085,,88427983.13
LA,usa,2046,0,1.12682503,0,0,0,0,12.50775783,1903.320158,0,0,0,0,216.3504058,0,0,7994.034811,2293.877714,2403.405107,0,6752.724358,0,0,152.8384495,136.4585111,0,0,5374480.692,0,0,0,0,1074214.658,0,0,0,51057127.25,2265647.276,19197088.7,0,6938736.256,0,227585.7744,241210.0972,0,0,0.062221856,0,0,0,0,0.012436482,0,0,0,0.591102547,0.026230028,0.222250029,0,0.080331677,0,0.002634824,0.002792556,,86376090.69
MA,usa,2046,0,306.0456782,0,0,0,0,64.90512174,0,0,0,0,0,288.5415782,357.2535223,0,7060.347591,1086.710059,0,0,2838.021521,1992.226653,0,2763.794483,1083.667631,0,56555.17924,0,0,0,0,0,1228373.221,0,1095290.663,0,13924256.68,430600.6443,0,0,4894355.335,0,3796449.24,2050333.229,0,0.002058332,0,0,0,0,0,0.044706786,0,0.039863231,0,0.506774936,0.01567176,0,0,0.17813063,0,0.13817221,0.074622116,,27476214.19
MD,usa,2046,0,15.77555042,108.1774789,0,0,0,2.028285054,3338.782564,0,0,0,0,664.8267678,1043.697313,0,3025.074476,1936.899544,1924.391786,0,2762.749609,0,0,1192.488198,540.8760145,0,2546.714714,3608455.78,0,0,0,0,2068398.846,0,2744900.323,0,20721262.92,138296.2276,15370991.64,0,663473.7033,0,1709118.448,1082212.641,0,5.29E-05,0.075004812,0,0,0,0,0.042993423,0,0.05705508,0,0.430709012,0.002874604,0.319499089,0,0.013790863,0,0.035525475,0.022494707,,48109657.24
ME,usa,2046,0,41.69252611,0,0,0,0,242.0420165,0,0,0,0,0,681.7595675,1137.529868,0,1444.138959,200.5748554,0,0,1034.98879,0,0,84.81919318,226.3791486,0,0,0,0,0,0,0,4396698.123,1347141.86,3931489.394,0,46020.56299,0,0,0,89737.89271,0,114066.0448,423392.2287,0,0,0,0,0,0,0,0.424861432,0.13017692,0.379907414,0,0.004447056,0,0,0,0.008671546,0,0.011022422,0.040913209,,10348546.11
MI,usa,2046,0,2.25365006,0.071531498,0,0,0,211.5050582,7317.038333,0,0,0,0,294.1013329,3733.283782,0,7700.722256,4723.650526,3738.80545,0,3096.4025,2515.073467,0,94.65330253,215.2235808,0,68143.94561,46356247.16,0,0,0,0,1638321.368,1340037.228,12284895.34,0,32309732.73,4874230.92,29863538.04,0,3557491.765,0,124540.6191,440294.9737,0,0.00051291,0.348917119,0,0,0,0,0.01233142,0.010086277,0.092466724,0,0.24319093,0.036687668,0.224778758,0,0.026776753,0,0.0009374,0.00331404,,132857474.1
MN,usa,2046,0,36.05840096,0.508236225,0,0,0,96.79427009,3464.423555,0,0,0,0,193.3631752,5506.68124,0,2816.273798,3178.209997,1867.149075,0,965.4636858,0,0,777.6117094,1266.664016,0,41731.37544,21255712.9,0,0,0,0,919431.188,8276704.504,18474774.17,0,3336183.404,1716911.405,14913768.09,0,823929.2917,0,1058884.487,2531431.642,0,0.000568939,0.289786894,0,0,0,0,0.012534941,0.112839334,0.251873341,0,0.045483406,0.02340728,0.203324845,0,0.011232929,0,0.014436159,0.034511932,,73349462.47
MO,usa,2046,0,24.11405564,0,0,0,0,0,10931.89303,0,0,0,0,642.2902672,2738.410188,0,2022.538247,3918.984772,1340.921786,0,1344.414943,740.3240448,0,183.4676026,102.6537602,0,0,65455110.11,0,0,0,0,1301391.831,0,9702673.918,0,2361743.073,557887.7837,10710551.62,0,85096.27757,0,268418.2317,221695.1942,0,0,0.721948072,0,0,0,0,0.014353919,0,0.107017263,0,0.02604924,0.006153317,0.118133818,0,0.000938584,0,0.002960564,0.002445224,,90664568.04
MS,usa,2046,0,0,0,0,0,0,0,1627.135344,0,0,0,0,0,0,0,8816.279036,1498.902655,1578.681867,0,2267.622691,0,0,10.34630255,245.7605391,0,0,11346902.81,0,0,0,0,0,0,0,0,10862295.33,50573.93564,12609649.43,0,8251.760249,0,15541.4156,523126.1507,0,0,0.320386086,0,0,0,0,0,0,0,0,0.306702925,0.001427983,0.356040436,0,0.000232993,0,0.00043882,0.014770757,,35416340.83
MT,usa,2046,0,450.7300121,0,0,0,0,0,1831.090674,0,0,0,0,3143.503787,1612.824666,0,45.07300121,456.2514547,0,0,58.59490157,0,0,17.31213001,19.15602551,0,0,5784119.607,0,0,0,0,12041411.71,78967.89811,4951000.343,0,1712.774046,189834.9908,0,0,0,0,25385.90086,36523.12081,0,0,0.250297743,0,0,0,0,0.521071204,0.003417199,0.214245952,0,7.41E-05,0.00821478,0,0,0,0,0.001098531,0.001580475,,23108956.35
NC,usa,2046,0,22.08577059,0,0,0,0,222.7733085,11189.37255,0,0,0,0,2069.864898,234.3796063,0,6355.518535,6746.52682,5802.698175,0,400.6989807,96.90695259,0,473.0616354,6561.614833,0,9317.265444,50990275.27,0,0,0,0,5142004.267,0,394157.3973,0,41284521.22,4794802.006,46348787.07,0,502731.3166,0,383243.2866,13562186.13,0,5.70E-05,0.312035024,0,0,0,0,0.031466499,0,0.002412046,0,0.252640656,0.029341794,0.283631434,0,0.003076465,0,0.002345258,0.082993807,,163412025.2
ND,usa,2046,0,0,0,0,0,0,0,3018.764256,0,0,0,0,572.4271153,4874.532398,0,5.97217266,586.8504757,0,0,135.1063211,0,0,61.66806074,0,0,0,14941809.84,0,0,0,0,2041821.629,8276704.504,17329508.4,0,226.9425611,469771.3395,0,0,319768.2039,0,86123.76032,0,0,0,0.343760665,0,0,0,0,0.046975431,0.190419064,0.398693558,0,5.22E-06,0.010807855,0,0,0.007356788,0,0.001981417,0,,43465734.62
NE,usa,2046,0,0.229872306,0,0,0,0,0,4256.693107,0,0,0,0,318.8914835,3044.793914,0,381.0922252,1286.158089,867.6552732,0,782.2419359,0,0,61.87293802,26.2550232,0,0,12217376.24,0,0,0,0,1212149.673,0,11404285.02,0,31545.80225,32108.0876,6930356.93,0,57762.32174,0,94938.91457,59758.36167,0,0,0.381313014,0,0,0,0,0.037832055,0,0.355935858,0,0.000984567,0.001002116,0.216301376,0,0.001802803,0,0.002963111,0.001865101,,32040281.35
NH,usa,2046,0,0,0,0,0,0,236.5205738,547.6369646,0,0,0,0,555.5247399,1181.116023,0,1417.545888,0,1408.982018,0,569.6100527,0,0,132.7604763,0,0,0,2870747.377,0,0,0,0,1606515.624,0,3691989.493,0,39350.9837,0,11254179.62,0,119650.5236,0,180303.1107,0,0,0,0.145260619,0,0,0,0,0.081290139,0,0.1868157,0,0.001991171,0,0.569464633,0,0.00605435,0,0.009123388,0,,19762736.73
NJ,usa,2046,0,620.629144,330.3620108,0,0,0,0,521.719989,0,0,0,0,4.507300121,629.3360613,0,9656.327096,2874.530652,3906.815062,0,371.4015299,473.2665127,116.4159975,2773.83347,3247.861443,0,0,0,0,0,0,0,26468.27835,0,1356053.905,0,34031339.46,1629141.265,31205507.16,0,844938.6522,181190.6548,3885624.383,5988111.297,0,0,0,0,0,0,0,0.000334413,0,0.017133061,0,0.429968896,0.020583382,0.394265923,0,0.010675376,0.002289253,0.049092914,0.075656781,,79148375.05
NM,usa,2046,0,125.3029434,0,0,0,0,2.479015066,1735.310546,1.12682503,0,9.690695259,0,90.14600241,3709.958729,0,1599.866178,1446.956021,0,0,743.9298849,0,0,275.8672551,1429.715598,0,0,12307038.96,3107.377055,0,72168.15035,0,228021.9909,0,12559692.06,0,3494334.918,191598.3993,0,0,139863.0826,0,532262.7835,3988478.958,0,0,0.36719271,9.27E-05,0,0.002153208,0,0.006803262,0,0.374730866,0,0.104256947,0.005716528,0,0,0.004172954,0,0.015880588,0.119000224,,33516566.68
NV,usa,2046,0,371.8522599,0,0,0,0,0,548.0876947,123.9507533,0,734.4645546,0,936.3916,169.0237545,0,6142.886652,1326.949155,0,0,139.5009387,0,0,456.1592599,4209.2549,0,0,2804038.094,740022.1949,0,5084196.538,0,2454207.92,0,281179.3278,0,23466716.06,0,0,0,261072.0957,0,881313.6561,10277428.65,0,0,0.060627622,0.01600042,0,0.109928159,0,0.053063755,0,0.00607953,0,0.507386541,0,0,0,0.005644781,0,0.019055358,0.222213835,,46250174.53
NY,usa,2046,0,1015.507417,111.317613,0,0,0,61.97537666,585.9490157,0,0,0,0,5003.103134,6988.64389,0,11182.38623,3141.320428,3766.187298,0,14207.91144,1612.824666,0,2005.23636,1329.540853,0,32574.25797,307974.8026,0,0,0,0,29534944.65,14901736.93,21385164.08,0,34680729.37,1651078.017,30082249.31,0,8931246.402,0,2680528.513,2572937.797,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,146761164.1
OH,usa,2046,0,110.428853,0.102090348,0,0,0,10.81752029,11255.29181,0,0,0,0,114.9361531,1310.272145,0,12927.27479,6381.886241,2404.644614,22.98723061,833.2871098,0,0,212.8674921,1021.46689,0,3396.160495,54061888.21,0,0,0,0,530575.8037,0,3336807.496,0,83952459.11,1478521.889,19206989.2,63578.92006,1700086.566,0,281393.1153,2107021.17,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,166722717.6
OK,usa,2046,0,22.5365006,0,0,0,0,0,3657.674048,0,0,0,0,964.5622258,13044.23923,0,8249.711411,1900.615778,0,0,6272.47153,290.7208578,0,38.41448966,45.63641372,0,0,13590736.96,0,0,0,0,2543193.553,0,48430600.01,0,21271115.6,2606056.136,0,0,6272076.753,0,61103.94997,108333.9649,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,94883216.92
