state,scenario,analysis,emissions,MismatchMult
IN,Electrification EnhancedFlex 95 by 2050,v6.2jedi_low,95% by 2050,1.8096807841566072
IN,Electrification EnhancedFlex 95 by 2050,v6.2jedi_mid,95% by 2050,1.6059740802529578
IN,Electrification EnhancedFlex 95 by 2050,v6.2nei_high,95% by 2050,1.5696695779116312
IN,Electrification EnhancedFlex 95 by 2050,v6.2nei_low,95% by 2050,1.8096807841566072
IN,Electrification EnhancedFlex 95 by 2050,v6.2nei_mid,95% by 2050,1.6059740802529578
IN,High Demand Growth,v6.2jedi_high,NNP,1.1505783807578123
IN,High Demand Growth,v6.2jedi_low,NNP,1.1468100036222875
IN,High Demand Growth,v6.2jedi_mid,NNP,1.1486458439387601
IN,High Demand Growth,v6.2nei_high,NNP,1.1505783807578123
IN,High Demand Growth,v6.2nei_low,NNP,1.1468100036222875
IN,High Demand Growth,v6.2nei_mid,NNP,1.14864584393876
IN,High Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,0.9037976733206861
IN,High Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,0.9897986470013567
IN,High Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,0.9278176110992505
IN,High Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,0.9037976733206861
IN,High Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,0.9897986470013567
IN,High Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,0.9278176110992505
IN,High Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,0.9867785192219222
IN,High Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,1.192725127497129
IN,High Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,1.0213961657559145
IN,High Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,0.9867785192219222
IN,High Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,1.1927251274971291
IN,High Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,1.0213961657559145
IN,High NG Price,v6.2jedi_high,NNP,0.7818363811681589
IN,High NG Price,v6.2jedi_low,NNP,0.9143129364253286
IN,High NG Price,v6.2jedi_mid,NNP,0.8041876537001251
IN,High NG Price,v6.2nei_high,NNP,0.7818363811681589
IN,High NG Price,v6.2nei_low,NNP,0.9143129364253286
IN,High NG Price,v6.2nei_mid,NNP,0.8041876537001251
IN,High NG Price 95 by 2035,v6.2jedi_high,95% by 2035,0.619356661971262
IN,High NG Price 95 by 2035,v6.2jedi_low,95% by 2035,0.6792753856436047
IN,High NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,0.6364784847653796
IN,High NG Price 95 by 2035,v6.2nei_high,95% by 2035,0.619356661971262
IN,High NG Price 95 by 2035,v6.2nei_low,95% by 2035,0.6792753856436047
IN,High NG Price 95 by 2035,v6.2nei_mid,95% by 2035,0.6364784847653796
IN,High NG Price 95 by 2050,v6.2jedi_high,95% by 2050,0.7643512249752591
IN,High NG Price 95 by 2050,v6.2jedi_low,95% by 2050,0.8700327235828389
IN,High NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,0.7881111992835218
IN,High NG Price 95 by 2050,v6.2nei_high,95% by 2050,0.7643512249752591
IN,High NG Price 95 by 2050,v6.2nei_low,95% by 2050,0.8700327235828389
IN,High NG Price 95 by 2050,v6.2nei_mid,95% by 2050,0.7881111992835218
IN,High RE Cost,v6.2jedi_high,NNP,0.8390648645010006
IN,High RE Cost,v6.2jedi_low,NNP,0.8308507527011665
IN,High RE Cost,v6.2jedi_mid,NNP,0.8366328863666442
IN,High RE Cost,v6.2nei_high,NNP,0.8390648645010006
IN,High RE Cost,v6.2nei_low,NNP,0.8308507527011665
IN,High RE Cost,v6.2nei_mid,NNP,0.8366328863666442
IN,High RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.405814594819387
IN,High RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.47221523411657707
IN,High RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.42454737580203983
IN,High RE Cost 95 by 2035,v6.2nei_high,95% by 2035,0.405814594819387
IN,High RE Cost 95 by 2035,v6.2nei_low,95% by 2035,0.47221523411657707
IN,High RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.42454737580203983
IN,High RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,1.222061794268281
IN,High RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,1.4584644061096008
IN,High RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,1.2625073959269109
IN,High RE Cost 95 by 2050,v6.2nei_high,95% by 2050,1.222061794268281
IN,High RE Cost 95 by 2050,v6.2nei_low,95% by 2050,1.4584644061096008
IN,High RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,1.2625073959269109
IN,High Trans,v6.2jedi_high,NNP,0.8912906592678224
IN,High Trans,v6.2jedi_low,NNP,0.9469719682466021
IN,High Trans,v6.2jedi_mid,NNP,0.8983559902841853
IN,High Trans,v6.2nei_high,NNP,0.8912906592678224
IN,High Trans,v6.2nei_low,NNP,0.9469719682466022
IN,High Trans,v6.2nei_mid,NNP,0.8983559902841853
IN,High Trans 95 by 2035,v6.2jedi_high,95% by 2035,0.4057523900803138
IN,High Trans 95 by 2035,v6.2jedi_low,95% by 2035,0.4540849700947506
IN,High Trans 95 by 2035,v6.2jedi_mid,95% by 2035,0.41785088890727945
IN,High Trans 95 by 2035,v6.2nei_high,95% by 2035,0.4057523900803139
IN,High Trans 95 by 2035,v6.2nei_low,95% by 2035,0.4540849700947507
IN,High Trans 95 by 2035,v6.2nei_mid,95% by 2035,0.4178508889072795
IN,High Trans 95 by 2050,v6.2jedi_high,95% by 2050,0.9036157810563881
IN,High Trans 95 by 2050,v6.2jedi_low,95% by 2050,1.0824497240453692
IN,High Trans 95 by 2050,v6.2jedi_mid,95% by 2050,0.932229768148084
IN,High Trans 95 by 2050,v6.2nei_high,95% by 2050,0.9036157810563881
IN,High Trans 95 by 2050,v6.2nei_low,95% by 2050,1.0824497240453692
IN,High Trans 95 by 2050,v6.2nei_mid,95% by 2050,0.9322297681480839
IN,Low Demand Growth,v6.2jedi_high,NNP,0.9659102024848346
IN,Low Demand Growth,v6.2jedi_low,NNP,0.9621138962354402
IN,Low Demand Growth,v6.2jedi_mid,NNP,0.9640107117517674
IN,Low Demand Growth,v6.2nei_high,NNP,0.9659102024848346
IN,Low Demand Growth,v6.2nei_low,NNP,0.9621138962354402
IN,Low Demand Growth,v6.2nei_mid,NNP,0.9640107117517674
IN,Low Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,0.6938785208785664
IN,Low Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,0.7624548157860594
IN,Low Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,0.71320500937963
IN,Low Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,0.6938785208785664
IN,Low Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,0.7624548157860594
IN,Low Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,0.71320500937963
IN,Low Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,0.8541312110416894
IN,Low Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,1.0800952326296693
IN,Low Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,0.8885407180209679
IN,Low Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,0.8541312110416894
IN,Low Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,1.0800952326296693
IN,Low Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,0.8885407180209679
IN,Low Everything,v6.2jedi_high,NNP,1.134289038799771
IN,Low Everything,v6.2jedi_low,NNP,1.1416756115270839
IN,Low Everything,v6.2jedi_mid,NNP,1.1346524364290433
IN,Low Everything,v6.2nei_high,NNP,1.134289038799771
IN,Low Everything,v6.2nei_low,NNP,1.1416756115270839
IN,Low Everything,v6.2nei_mid,NNP,1.1346524364290433
IN,Low Everything 95 by 2035,v6.2jedi_high,95% by 2035,0.4854913487044084
IN,Low Everything 95 by 2035,v6.2jedi_low,95% by 2035,0.5471531879745161
IN,Low Everything 95 by 2035,v6.2jedi_mid,95% by 2035,0.5038093791488117
IN,Low Everything 95 by 2035,v6.2nei_high,95% by 2035,0.4854913487044084
IN,Low Everything 95 by 2035,v6.2nei_low,95% by 2035,0.5471531879745161
IN,Low Everything 95 by 2035,v6.2nei_mid,95% by 2035,0.5038093791488117
IN,Low Everything 95 by 2050,v6.2jedi_high,95% by 2050,1.1204206089688853
IN,Low Everything 95 by 2050,v6.2jedi_low,95% by 2050,1.3240732883565525
IN,Low Everything 95 by 2050,v6.2jedi_mid,95% by 2050,1.152411943935672
IN,Low Everything 95 by 2050,v6.2nei_high,95% by 2050,1.1204206089688853
IN,Low Everything 95 by 2050,v6.2nei_low,95% by 2050,1.3240732883565525
IN,Low Everything 95 by 2050,v6.2nei_mid,95% by 2050,1.152411943935672
IN,Low NG Price,v6.2jedi_high,NNP,1.0966919674724924
IN,Low NG Price,v6.2jedi_low,NNP,1.0873144056398822
IN,Low NG Price,v6.2jedi_mid,NNP,1.0939163125695095
IN,Low NG Price,v6.2nei_high,NNP,1.0966919674724924
IN,Low NG Price,v6.2nei_low,NNP,1.0873144056398822
IN,Low NG Price,v6.2nei_mid,NNP,1.0939163125695095
IN,Low NG Price 95 by 2035,v6.2jedi_high,95% by 2035,0.5169466906754301
IN,Low NG Price 95 by 2035,v6.2jedi_low,95% by 2035,0.5575872350438429
IN,Low NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,0.5290128320813888
IN,Low NG Price 95 by 2035,v6.2nei_high,95% by 2035,0.5169466906754301
IN,Low NG Price 95 by 2035,v6.2nei_low,95% by 2035,0.5575872350438429
IN,Low NG Price 95 by 2035,v6.2nei_mid,95% by 2035,0.5290128320813888
IN,Low NG Price 95 by 2050,v6.2jedi_high,95% by 2050,0.9333959253417514
IN,Low NG Price 95 by 2050,v6.2jedi_low,95% by 2050,1.0695018903016136
IN,Low NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,0.953815231544332
IN,Low NG Price 95 by 2050,v6.2nei_high,95% by 2050,0.9333959253417514
IN,Low NG Price 95 by 2050,v6.2nei_low,95% by 2050,1.0695018903016136
IN,Low NG Price 95 by 2050,v6.2nei_mid,95% by 2050,0.953815231544332
IN,Low Nuclear CCS Cost,v6.2jedi_high,NNP,1.1465497453890523
IN,Low Nuclear CCS Cost,v6.2jedi_low,NNP,1.1436221207655533
IN,Low Nuclear CCS Cost,v6.2jedi_mid,NNP,1.1446882314905737
IN,Low Nuclear CCS Cost,v6.2nei_high,NNP,1.1465497453890523
IN,Low Nuclear CCS Cost,v6.2nei_low,NNP,1.1436221207655533
IN,Low Nuclear CCS Cost,v6.2nei_mid,NNP,1.1446882314905737
IN,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.5373257470089682
IN,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.5826936220416096
IN,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.5508240605024356
IN,Low Nuclear CCS Cost 95 by 2035,v6.2nei_high,95% by 2035,0.5373257470089682
IN,Low Nuclear CCS Cost 95 by 2035,v6.2nei_low,95% by 2035,0.5826936220416096
IN,Low Nuclear CCS Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.5508240605024356
IN,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.7571910079355517
IN,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_low,95% by 2050,0.8795179410726894
IN,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.7768938694344599
IN,Low Nuclear CCS Cost 95 by 2050,v6.2nei_high,95% by 2050,0.7571910079355517
IN,Low Nuclear CCS Cost 95 by 2050,v6.2nei_low,95% by 2050,0.8795179410726894
IN,Low Nuclear CCS Cost 95 by 2050,v6.2nei_mid,95% by 2050,0.7768938694344599
IN,Low RE Cost,v6.2jedi_high,NNP,0.7221172848565773
IN,Low RE Cost,v6.2jedi_low,NNP,0.8179208005260669
IN,Low RE Cost,v6.2jedi_mid,NNP,0.7376303077357046
IN,Low RE Cost,v6.2nei_high,NNP,0.7221172848565773
IN,Low RE Cost,v6.2nei_low,NNP,0.8179208005260669
IN,Low RE Cost,v6.2nei_mid,NNP,0.7376303077332445
IN,Low RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.5096498832828982
IN,Low RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.5824211326529134
IN,Low RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.5312911553127484
IN,Low RE Cost 95 by 2035,v6.2nei_high,95% by 2035,0.5096498832828982
IN,Low RE Cost 95 by 2035,v6.2nei_low,95% by 2035,0.5824211326529134
IN,Low RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.5312911553127484
IN,Low RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.9138377505542754
IN,Low RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,1.1388697641557253
IN,Low RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.9494225836341126
IN,Low RE Cost 95 by 2050,v6.2nei_high,95% by 2050,0.9138377505542754
IN,Low RE Cost 95 by 2050,v6.2nei_low,95% by 2050,1.1388697641557253
IN,Low RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,0.9494225836341126
IN,Low Trans,v6.2jedi_high,NNP,0.9939893213106902
IN,Low Trans,v6.2jedi_low,NNP,1.0235733284473139
IN,Low Trans,v6.2jedi_mid,NNP,0.9974048767889339
IN,Low Trans,v6.2nei_high,NNP,0.9939893213106903
IN,Low Trans,v6.2nei_low,NNP,1.0235733284473139
IN,Low Trans,v6.2nei_mid,NNP,0.9974048767889339
IN,Low Trans 95 by 2035,v6.2jedi_high,95% by 2035,0.5988349028469614
IN,Low Trans 95 by 2035,v6.2jedi_low,95% by 2035,0.6587109217622771
IN,Low Trans 95 by 2035,v6.2jedi_mid,95% by 2035,0.6166035077518507
IN,Low Trans 95 by 2035,v6.2nei_high,95% by 2035,0.5988349028469614
IN,Low Trans 95 by 2035,v6.2nei_low,95% by 2035,0.6587109217622771
IN,Low Trans 95 by 2035,v6.2nei_mid,95% by 2035,0.6166035077518507
IN,Low Trans 95 by 2050,v6.2jedi_high,95% by 2050,1.0308430363784507
IN,Low Trans 95 by 2050,v6.2jedi_low,95% by 2050,1.2499288239853306
IN,Low Trans 95 by 2050,v6.2jedi_mid,95% by 2050,1.0653336204823973
IN,Low Trans 95 by 2050,v6.2nei_high,95% by 2050,1.0308430363784504
IN,Low Trans 95 by 2050,v6.2nei_low,95% by 2050,1.2499288239853308
IN,Low Trans 95 by 2050,v6.2nei_mid,95% by 2050,1.065333620482397
IN,Mid Case,v6.2jedi_high,NNP,1.2166476442495542
IN,Mid Case,v6.2jedi_low,NNP,1.224327140364398
IN,Mid Case,v6.2jedi_mid,NNP,1.2159737434832063
IN,Mid Case,v6.2nei_high,NNP,1.216647644249554
IN,Mid Case,v6.2nei_low,NNP,1.224327140364398
IN,Mid Case,v6.2nei_mid,NNP,1.2159737434832063
IN,Mid Case 95 by 2035,v6.2jedi_high,95% by 2035,0.8672605530012845
IN,Mid Case 95 by 2035,v6.2jedi_low,95% by 2035,0.9575889468814086
IN,Mid Case 95 by 2035,v6.2jedi_mid,95% by 2035,0.8926911326077939
IN,Mid Case 95 by 2035,v6.2nei_high,95% by 2035,0.8672605530012845
IN,Mid Case 95 by 2035,v6.2nei_low,95% by 2035,0.9575889468814086
IN,Mid Case 95 by 2035,v6.2nei_mid,95% by 2035,0.8926911326077939
IN,Mid Case 95 by 2050,v6.2jedi_high,95% by 2050,1.0999125501874651
IN,Mid Case 95 by 2050,v6.2jedi_low,95% by 2050,1.4018077106124467
IN,Mid Case 95 by 2050,v6.2jedi_mid,95% by 2050,1.1478211937850094
IN,Mid Case 95 by 2050,v6.2nei_high,95% by 2050,1.0999125501874647
IN,Mid Case 95 by 2050,v6.2nei_low,95% by 2050,1.4018077106124465
IN,Mid Case 95 by 2050,v6.2nei_mid,95% by 2050,1.1478211937850091
IN,Mid Case Base Flex,v6.2jedi_high,NNP,1.3308799025214706
IN,Mid Case Base Flex,v6.2jedi_low,NNP,1.403396496219824
IN,Mid Case Base Flex,v6.2jedi_mid,NNP,1.3394336334776158
IN,Mid Case Base Flex,v6.2nei_high,NNP,1.3308799025214706
IN,Mid Case Base Flex,v6.2nei_low,NNP,1.403396496219824
IN,Mid Case Base Flex,v6.2nei_mid,NNP,1.3394336334776158
IN,Mid Case Base Flex 95 by 2035,v6.2jedi_high,95% by 2035,0.7876683774372071
IN,Mid Case Base Flex 95 by 2035,v6.2jedi_low,95% by 2035,0.8304469223251789
IN,Mid Case Base Flex 95 by 2035,v6.2jedi_mid,95% by 2035,0.7992495435878835
IN,Mid Case Base Flex 95 by 2035,v6.2nei_high,95% by 2035,0.7876683774372071
IN,Mid Case Base Flex 95 by 2035,v6.2nei_low,95% by 2035,0.8304469223251789
IN,Mid Case Base Flex 95 by 2035,v6.2nei_mid,95% by 2035,0.7992495435878835
IN,Mid Case Base Flex 95 by 2050,v6.2jedi_high,95% by 2050,1.1347138816822508
IN,Mid Case Base Flex 95 by 2050,v6.2jedi_low,95% by 2050,1.4775120762004028
IN,Mid Case Base Flex 95 by 2050,v6.2jedi_mid,95% by 2050,1.1887300939500818
IN,Mid Case Base Flex 95 by 2050,v6.2nei_high,95% by 2050,1.1347138816822508
IN,Mid Case Base Flex 95 by 2050,v6.2nei_low,95% by 2050,1.4775120762004028
IN,Mid Case Base Flex 95 by 2050,v6.2nei_mid,95% by 2050,1.1887300939500818
IN,PTC ITC Ext,v6.2jedi_high,NNP,0.7255934122910012
IN,PTC ITC Ext,v6.2jedi_low,NNP,0.7571711229797686
IN,PTC ITC Ext,v6.2jedi_mid,NNP,0.7349917678972997
IN,PTC ITC Ext,v6.2nei_high,NNP,0.7255934122910012
IN,PTC ITC Ext,v6.2nei_low,NNP,0.7571711229797686
IN,PTC ITC Ext,v6.2nei_mid,NNP,0.7349917678972997
IN,PTC ITC Ext 95 by 2035,v6.2jedi_high,95% by 2035,0.7920192788149797
IN,PTC ITC Ext 95 by 2035,v6.2jedi_low,95% by 2035,0.8638958566014878
IN,PTC ITC Ext 95 by 2035,v6.2jedi_mid,95% by 2035,0.8131928061660754
IN,PTC ITC Ext 95 by 2035,v6.2nei_high,95% by 2035,0.7920192788149797
IN,PTC ITC Ext 95 by 2035,v6.2nei_low,95% by 2035,0.8638958566014878
IN,PTC ITC Ext 95 by 2035,v6.2nei_mid,95% by 2035,0.8131928061660754
IN,PTC ITC Ext 95 by 2050,v6.2jedi_high,95% by 2050,0.8035543887432773
IN,PTC ITC Ext 95 by 2050,v6.2jedi_low,95% by 2050,0.9506114688144479
IN,PTC ITC Ext 95 by 2050,v6.2jedi_mid,95% by 2050,0.8313549855609113
IN,PTC ITC Ext 95 by 2050,v6.2nei_high,95% by 2050,0.8035543887432773
IN,PTC ITC Ext 95 by 2050,v6.2nei_low,95% by 2050,0.9506114688144479
IN,PTC ITC Ext 95 by 2050,v6.2nei_mid,95% by 2050,0.8313549855609113
IN,Reduced RE Resource,v6.2jedi_high,NNP,1.2425295187549235
IN,Reduced RE Resource,v6.2jedi_low,NNP,1.2439519883375367
IN,Reduced RE Resource,v6.2jedi_mid,NNP,1.2413464700925463
IN,Reduced RE Resource,v6.2nei_high,NNP,1.2425295187549235
IN,Reduced RE Resource,v6.2nei_low,NNP,1.2439519883375367
IN,Reduced RE Resource,v6.2nei_mid,NNP,1.2413464700925463
IN,Reduced RE Resource 95 by 2035,v6.2jedi_high,95% by 2035,0.4536784248599706
IN,Reduced RE Resource 95 by 2035,v6.2jedi_low,95% by 2035,0.47605007757543555
IN,Reduced RE Resource 95 by 2035,v6.2jedi_mid,95% by 2035,0.4603370351277678
IN,Reduced RE Resource 95 by 2035,v6.2nei_high,95% by 2035,0.4536784248599706
IN,Reduced RE Resource 95 by 2035,v6.2nei_low,95% by 2035,0.47605007757543555
IN,Reduced RE Resource 95 by 2035,v6.2nei_mid,95% by 2035,0.4603370351277678
IN,Reduced RE Resource 95 by 2050,v6.2jedi_high,95% by 2050,0.8638047906000184
IN,Reduced RE Resource 95 by 2050,v6.2jedi_low,95% by 2050,0.9301756851112122
IN,Reduced RE Resource 95 by 2050,v6.2jedi_mid,95% by 2050,0.8739895534969038
IN,Reduced RE Resource 95 by 2050,v6.2nei_high,95% by 2050,0.8638047906000184
IN,Reduced RE Resource 95 by 2050,v6.2nei_low,95% by 2050,0.9301756851112122
IN,Reduced RE Resource 95 by 2050,v6.2nei_mid,95% by 2050,0.8739895534969038
KS,Electrification,v6.2jedi_high,NNP,1.084840950294835
KS,Electrification,v6.2jedi_low,NNP,1.1203113111524472
KS,Electrification,v6.2jedi_mid,NNP,1.0958438221607671
KS,Electrification,v6.2nei_high,NNP,1.0125624395252373
KS,Electrification,v6.2nei_low,NNP,1.0466173130906666
KS,Electrification,v6.2nei_mid,NNP,1.023051406558604
KS,Electrification 95 by 2035,v6.2jedi_high,95% by 2035,0.965996583755357
KS,Electrification 95 by 2035,v6.2jedi_low,95% by 2035,0.9942544166922145
KS,Electrification 95 by 2035,v6.2jedi_mid,95% by 2035,0.9747714689333097
KS,Electrification 95 by 2035,v6.2nei_high,95% by 2035,0.9130781717976466
KS,Electrification 95 by 2035,v6.2nei_low,95% by 2035,0.9399634273827634
KS,Electrification 95 by 2035,v6.2nei_mid,95% by 2035,0.9213670735497991
KS,Electrification 95 by 2050,v6.2jedi_high,95% by 2050,1.0730278602308072
KS,Electrification 95 by 2050,v6.2jedi_low,95% by 2050,1.2022306394452993
KS,Electrification 95 by 2050,v6.2jedi_mid,95% by 2050,1.09517204660479
KS,Electrification 95 by 2050,v6.2nei_high,95% by 2050,1.0037936769783151
KS,Electrification 95 by 2050,v6.2nei_low,95% by 2050,1.1176475299253117
KS,Electrification 95 by 2050,v6.2nei_mid,95% by 2050,1.0236748202009387
KS,Electrification EnhancedFlex,v6.2jedi_high,NNP,1.5678664724205245
KS,Electrification EnhancedFlex,v6.2jedi_low,NNP,1.7621055275176323
KS,Electrification EnhancedFlex,v6.2jedi_mid,NNP,1.5988967950711999
KS,Electrification EnhancedFlex,v6.2nei_high,NNP,1.420706592984286
KS,Electrification EnhancedFlex,v6.2nei_low,NNP,1.5941373726386443
KS,Electrification EnhancedFlex,v6.2nei_mid,NNP,1.4493744840511018
KS,Electrification EnhancedFlex 95 by 2035,v6.2jedi_high,95% by 2035,0.7869160430643103
KS,Electrification EnhancedFlex 95 by 2035,v6.2jedi_low,95% by 2035,0.85706150880317
KS,Electrification EnhancedFlex 95 by 2035,v6.2jedi_mid,95% by 2035,0.8067999472668894
KS,Electrification EnhancedFlex 95 by 2035,v6.2nei_high,95% by 2035,0.7616786392288356
KS,Electrification EnhancedFlex 95 by 2035,v6.2nei_low,95% by 2035,0.8228439553516561
KS,Electrification EnhancedFlex 95 by 2035,v6.2nei_mid,95% by 2035,0.7789357221458404
KS,Electrification EnhancedFlex 95 by 2050,v6.2jedi_high,95% by 2050,0.8731357929062432
KS,Electrification EnhancedFlex 95 by 2050,v6.2jedi_low,95% by 2050,0.9112203152168553
KS,Electrification EnhancedFlex 95 by 2050,v6.2jedi_mid,95% by 2050,0.8833695863418616
KS,Electrification EnhancedFlex 95 by 2050,v6.2nei_high,95% by 2050,0.8354233786061981
KS,Electrification EnhancedFlex 95 by 2050,v6.2nei_low,95% by 2050,0.8698932306654957
KS,Electrification EnhancedFlex 95 by 2050,v6.2nei_mid,95% by 2050,0.8447036437438926
KS,High Demand Growth,v6.2jedi_high,NNP,0.9989223408776635
KS,High Demand Growth,v6.2jedi_low,NNP,1.0598582590274612
KS,High Demand Growth,v6.2jedi_mid,NNP,1.0129129451871444
KS,High Demand Growth,v6.2nei_high,NNP,0.9399003978575057
KS,High Demand Growth,v6.2nei_low,NNP,0.9949757827467992
KS,High Demand Growth,v6.2nei_mid,NNP,0.952706121468002
KS,High Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,0.8222875275203162
KS,High Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,0.9011241293139909
KS,High Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,0.8448600850181972
KS,High Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,0.7925823933177994
KS,High Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,0.8613832804385455
KS,High Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,0.8121858569666206
KS,High Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,0.7744565966769262
KS,High Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,0.8431628857687007
KS,High Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,0.7907611287047819
KS,High Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,0.7514898639167918
KS,High Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,0.8112963702802417
KS,High Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,0.7656741425837968
KS,High NG Price,v6.2jedi_high,NNP,1.464403940999626
KS,High NG Price,v6.2jedi_low,NNP,1.63001537071311
