state,1,2,3,4,5,emissions,scenario,analysis
MO,1.9506027447237921,1.566729263994501,1.953338620601118,1.249141209255366,0.8844024502607002,NNP,Electrification_EnhancedFlex,v6.2nei_low
MS,0.6628236149540027,1.9383164215137327,1.8327220168275817,1.14986922821221,0.6436660932973083,NNP,Electrification_EnhancedFlex,v6.2nei_low
MT,0.47739880009635327,0.6429588945674007,0.6771835354344627,0.7071270136628726,0.5584717014349149,NNP,Electrification_EnhancedFlex,v6.2nei_low
NC,1.2422679513239252,1.5464519081327617,1.7808420908090854,1.3655684926008218,1.0079114351147254,NNP,Electrification_EnhancedFlex,v6.2nei_low
ND,0.2687721527153088,1.7001589561675798,2.4730805125403386,1.5265402397787087,1.168280023462982,NNP,Electrification_EnhancedFlex,v6.2nei_low
NE,1.9494011034035534,1.6679151426814205,1.7701539856567314,1.2775209449910025,0.8523050349051932,NNP,Electrification_EnhancedFlex,v6.2nei_low
NH,1.1433360878680936,1.4055585918284754,2.1375210955935318,1.1981113030310668,0.8895956977209339,NNP,Electrification_EnhancedFlex,v6.2nei_low
NJ,0.633646227689305,0.5899151619047349,0.25545089945385235,0.1248673948144071,-0.049889850986274714,NNP,Electrification_EnhancedFlex,v6.2nei_low
NM,0.49960932387013457,2.3178009358513862,3.0745249743881717,2.075339000850348,1.5270838864811174,NNP,Electrification_EnhancedFlex,v6.2nei_low
NV,1.5788187500763715,1.4624136489068467,1.5094654168851183,1.4143160916762445,1.1977310202144873,NNP,Electrification_EnhancedFlex,v6.2nei_low
NY,0.8622239681278826,0.9365645615663212,0.702788584442842,0.4111732265901507,0.0008366595316166999,NNP,Electrification_EnhancedFlex,v6.2nei_low
OH,1.0564982221894275,1.7790309991230864,2.0741417363395382,1.4549779202225934,1.0391169996275558,NNP,Electrification_EnhancedFlex,v6.2nei_low
OK,0.4845827048311783,1.2398850211606145,1.0662995417653118,1.0311544686272858,0.7609678707333084,NNP,Electrification_EnhancedFlex,v6.2nei_low
OR,1.7064888132468583,1.70456437597811,1.5617583455535977,1.1530837702087824,0.9468677124055217,NNP,Electrification_EnhancedFlex,v6.2nei_low
PA,0.9737510979307724,1.087138398621389,1.2353565807667282,1.0132232649708164,0.8312014757883798,NNP,Electrification_EnhancedFlex,v6.2nei_low
RI,0.11379372039595748,0.04012305551768884,-0.16238526385387048,-0.2074336188418444,-0.27851682519138626,NNP,Electrification_EnhancedFlex,v6.2nei_low
SC,0.8209006572386092,1.4804798781707476,1.6303251951293363,1.274292046875653,0.8854690049742003,NNP,Electrification_EnhancedFlex,v6.2nei_low
SD,6.250877305842841,2.830777098062391,3.1147792836593116,1.5349423106179096,1.2297298936130738,NNP,Electrification_EnhancedFlex,v6.2nei_low
TN,0.7185450835230791,0.8365357065764389,0.938466346253033,0.8726731878868141,0.8311861338537458,NNP,Electrification_EnhancedFlex,v6.2nei_low
TX,0.6674219382689659,1.400750067121778,1.5536193707394026,1.2155403548378363,0.906025391184109,NNP,Electrification_EnhancedFlex,v6.2nei_low
UT,0.7668131780670847,0.9813533887741861,1.4964372488658795,0.989235757806146,0.7549030784753683,NNP,Electrification_EnhancedFlex,v6.2nei_low
VA,0.7822107062720344,0.5678381556675847,0.6082674635602209,0.32354131350740295,0.015897636011920367,NNP,Electrification_EnhancedFlex,v6.2nei_low
VT,3.305769314088669,2.2876721524904173,2.349882248231618,1.3727071643825266,0.9830956524821206,NNP,Electrification_EnhancedFlex,v6.2nei_low
WA,1.1773833183760691,1.1482167842289421,1.1453574976302117,0.9364626964826939,0.8749647486972854,NNP,Electrification_EnhancedFlex,v6.2nei_low
WI,1.470424494433457,1.7696182985766473,1.9669267237968182,1.4389251496627269,1.0604012473838473,NNP,Electrification_EnhancedFlex,v6.2nei_low
WV,0.10768890411993026,0.6624551774050603,0.9509598271734979,0.698291106622023,0.4218174876997342,NNP,Electrification_EnhancedFlex,v6.2nei_low
WY,0.1897440438889322,0.23008625228341695,0.3212043818235676,0.28235716700494023,0.3201586635074514,NNP,Electrification_EnhancedFlex,v6.2nei_low
AL,1.012471379606791,0.834061377356078,1.0041005554411566,0.8389656321124768,0.6055984979901086,NNP,Electrification_EnhancedFlex,v6.2nei_high
AR,1.505999936220611,1.1870419942377628,1.5215367846968606,1.0188613542652512,0.8162914177534846,NNP,Electrification_EnhancedFlex,v6.2nei_high
AZ,0.770054469991768,1.122798948469198,1.1150748572746425,0.9940401371306825,0.7704948059921888,NNP,Electrification_EnhancedFlex,v6.2nei_high
CA,1.9002549801322681,2.086716429286613,2.045311080166092,1.618753600284144,1.0651860015410541,NNP,Electrification_EnhancedFlex,v6.2nei_high
CO,0.2210071484227615,0.7952608664199791,0.7128275138637252,0.9076890218767478,0.49131553817807605,NNP,Electrification_EnhancedFlex,v6.2nei_high
CT,0.4545649819737728,0.9398114263647654,1.1266403694748826,0.8863368050625462,0.6797748359131095,NNP,Electrification_EnhancedFlex,v6.2nei_high
DE,19.186540364299308,9.6410972802632,5.964572403056177,4.837325374438004,1.4445022659771507,NNP,Electrification_EnhancedFlex,v6.2nei_high
FL,0.978850998482162,1.994004558575024,2.05175414704777,1.6201912047283167,0.8570570958374706,NNP,Electrification_EnhancedFlex,v6.2nei_high
GA,0.8262746484563576,1.167806696587467,1.2037945102433771,0.9989405188995248,0.7801305029071913,NNP,Electrification_EnhancedFlex,v6.2nei_high
IA,2.1042799924995923,2.508288868557715,2.348910742069959,1.691357470139207,1.0469478887727135,NNP,Electrification_EnhancedFlex,v6.2nei_high
ID,2.5533545230833714,2.0065307055663197,2.149961821861991,1.7544437204486012,2.03729914869691,NNP,Electrification_EnhancedFlex,v6.2nei_high
IL,0.8240481999629212,1.042102052861237,1.0486527213635592,0.9706194210821091,0.8189495046630014,NNP,Electrification_EnhancedFlex,v6.2nei_high
IN,0.7046847447555702,1.5869674533535048,1.7523568669651526,1.2423726303510627,0.7262838090670392,NNP,Electrification_EnhancedFlex,v6.2nei_high
KS,1.5735743671606675,1.4485919871161839,1.6403686218093594,1.1652081660989424,0.8509275670276539,NNP,Electrification_EnhancedFlex,v6.2nei_high
KY,0.924665103870209,1.6086848910144926,2.0830708911089286,1.579694998487108,1.0278069322507817,NNP,Electrification_EnhancedFlex,v6.2nei_high
LA,1.1086411254695727,1.4131471627699004,1.5010908607704692,1.3226584934423544,1.1003043482166166,NNP,Electrification_EnhancedFlex,v6.2nei_high
MA,1.0199727685728852,0.8605422951335542,0.3978915420798518,0.1687884558244771,-0.14028591128636383,NNP,Electrification_EnhancedFlex,v6.2nei_high
MD,0.7105471486896345,0.7807615598193016,0.8466439226668714,0.517609548024516,0.327913284699906,NNP,Electrification_EnhancedFlex,v6.2nei_high
ME,2.1976806911119735,1.5212097404056404,1.5116870138782779,1.022519026446035,0.8423857116015679,NNP,Electrification_EnhancedFlex,v6.2nei_high
MI,0.7568930844804024,1.433642031281354,1.4577484381586294,1.2979759975123355,0.9719097934347738,NNP,Electrification_EnhancedFlex,v6.2nei_high
MN,1.2760876004782298,1.3930816910395822,1.5638483816363642,1.11585933522733,0.7531192370545562,NNP,Electrification_EnhancedFlex,v6.2nei_high
MO,1.8127536843056427,1.4917442483828112,1.8288400992260885,1.2094341826802577,0.8724640214039626,NNP,Electrification_EnhancedFlex,v6.2nei_high
MS,0.6628236149540025,1.9383164215137325,1.8327220168275817,1.14986922821221,0.6436660932973082,NNP,Electrification_EnhancedFlex,v6.2nei_high
MT,0.475673072341767,0.6628792064275106,0.7179166788631792,0.7071296082176142,0.5523721766314158,NNP,Electrification_EnhancedFlex,v6.2nei_high
NC,1.2301232112138656,1.5928955056575376,1.7876178521569117,1.3946831098211427,1.0160439139838808,NNP,Electrification_EnhancedFlex,v6.2nei_high
ND,0.23321609893852233,1.5940261020376216,2.1649601610902387,1.452827493418532,1.1582432277381607,NNP,Electrification_EnhancedFlex,v6.2nei_high
NE,1.8302941855061117,1.5894359075661455,1.6262006882186353,1.2027167963635472,0.8345212806643839,NNP,Electrification_EnhancedFlex,v6.2nei_high
NH,1.0283665771673687,1.2291127429587279,1.7187916592208659,1.0994794715720495,0.878006090428142,NNP,Electrification_EnhancedFlex,v6.2nei_high
NJ,0.6336506867922667,0.5897709217498379,0.25483554435754224,0.12419319265753219,-0.050199508959168415,NNP,Electrification_EnhancedFlex,v6.2nei_high
NM,0.4278961636524621,2.0272862272190086,2.6011921359782653,1.9025911230041088,1.4441950438719435,NNP,Electrification_EnhancedFlex,v6.2nei_high
NV,1.7443078025982925,1.4844251540943951,1.5570781318274123,1.4088695292701214,1.1858161010420585,NNP,Electrification_EnhancedFlex,v6.2nei_high
NY,0.7996392390233765,0.8752765636352746,0.6261324366621104,0.39007842558132594,-0.0035508660832236872,NNP,Electrification_EnhancedFlex,v6.2nei_high
OH,1.0525211234839609,1.782876323312137,2.0698013102107415,1.457991586674768,1.0411547436418702,NNP,Electrification_EnhancedFlex,v6.2nei_high
OK,0.4662730463912941,1.2319287387109938,1.082638328590573,0.9961316495447469,0.7287389011822173,NNP,Electrification_EnhancedFlex,v6.2nei_high
OR,1.5708131244062777,1.7069903072123174,1.496564241446147,1.1590157762305382,0.9594225061260762,NNP,Electrification_EnhancedFlex,v6.2nei_high
PA,0.969222989691601,1.0778437739030533,1.2019388097219754,1.006184049924424,0.831265383807774,NNP,Electrification_EnhancedFlex,v6.2nei_high
RI,0.11323160047158229,0.039429820819036066,-0.16266984368586362,-0.20771075304369432,-0.27861414108731825,NNP,Electrification_EnhancedFlex,v6.2nei_high
SC,0.8224376976694585,1.5040219200710525,1.6548046488031185,1.287361864132359,0.8874651307917911,NNP,Electrification_EnhancedFlex,v6.2nei_high
SD,4.688156807418928,2.2504928816741385,2.3294234881999905,1.3645638163811054,1.2150376570908443,NNP,Electrification_EnhancedFlex,v6.2nei_high
TN,0.7182425172825724,0.8364084499039568,0.9378863481064503,0.8726411995092566,0.8312617629142972,NNP,Electrification_EnhancedFlex,v6.2nei_high
TX,0.6250589003432702,1.3617287676948424,1.4819493501676513,1.181138333294845,0.8862299821485119,NNP,Electrification_EnhancedFlex,v6.2nei_high
UT,0.7327768700729897,0.9573934952825928,1.411453206284352,0.9778898900879596,0.7553551907518428,NNP,Electrification_EnhancedFlex,v6.2nei_high
VA,0.7373513458561992,0.5509587500172111,0.5558398616845149,0.31463663079974635,0.014461699725235477,NNP,Electrification_EnhancedFlex,v6.2nei_high
VT,2.9081287706308676,1.8993728046772678,1.983145195085636,1.3615666335918266,1.3275816128252886,NNP,Electrification_EnhancedFlex,v6.2nei_high
WA,1.097138995139426,1.1097879100706014,1.095029580940527,0.9296423356914916,0.8781673916731262,NNP,Electrification_EnhancedFlex,v6.2nei_high
WI,1.440591330307714,1.850835610026451,2.009899504092952,1.4789390950799717,1.0702037708532515,NNP,Electrification_EnhancedFlex,v6.2nei_high
WV,0.09345888401560357,0.6555118783150762,0.9915140498749659,0.6864000946491571,0.4110878389198143,NNP,Electrification_EnhancedFlex,v6.2nei_high
WY,0.18800661423968795,0.213780087637965,0.28170933219237604,0.2617450439279045,0.30840482742774467,NNP,Electrification_EnhancedFlex,v6.2nei_high
AL,1.8506823130876622,0.7443682515977129,0.9917434885670581,0.75731887086633,0.6178889061965298,NNP,Electrification,v6.2jedi_mid
AR,2.485591655922261,1.32308697065842,1.5173736402896174,0.9384440853194129,0.7777836998946319,NNP,Electrification,v6.2jedi_mid
AZ,1.3174743096356345,1.4667390380869407,1.2569179327757742,1.012658651878851,0.7769418359122822,NNP,Electrification,v6.2jedi_mid
CA,2.3210603939309564,2.075335874235017,1.9145071535074558,1.5109611440858837,0.9281834462938401,NNP,Electrification,v6.2jedi_mid
CO,0.22562072940518954,0.8342426192811332,0.7270523890890352,0.9458118973967962,0.5326591415724259,NNP,Electrification,v6.2jedi_mid
CT,0.26018880386372,1.2307586806722783,1.3204256210568566,0.9144521187384421,0.7056384769482155,NNP,Electrification,v6.2jedi_mid
DE,18.244076216006896,7.830119560374493,5.744942933684993,4.678606838040141,1.6523850429818119,NNP,Electrification,v6.2jedi_mid
FL,1.375097700420327,2.3051811736574286,2.1099529111144033,1.5556442299395197,0.8376012455207689,NNP,Electrification,v6.2jedi_mid
GA,1.5550512447881675,1.7350511040489938,1.4174445988942879,1.0616720027785376,0.807720034487442,NNP,Electrification,v6.2jedi_mid
IA,1.685437208894832,2.06980462605738,2.0051989661889866,1.441856322464438,0.9186323410345291,NNP,Electrification,v6.2jedi_mid
ID,5.891570005992861,2.7401878092120726,3.096415887870799,2.1387562587136726,2.564727861409989,NNP,Electrification,v6.2jedi_mid
IL,0.916736305606157,1.1426089842169522,1.1479287271643868,0.9684597061419878,0.8102859253507319,NNP,Electrification,v6.2jedi_mid
IN,0.7686894592865904,1.2139601097907824,1.2014457105604859,0.9461776823824064,0.7227693708732749,NNP,Electrification,v6.2jedi_mid
KS,1.3071449372973045,1.206431217592942,1.0759262185134333,0.90042637390697,0.6648364568482615,NNP,Electrification,v6.2jedi_mid
KY,1.184127503281176,1.7085124738330781,2.2069815824062973,1.6699272705259292,1.2187751656598909,NNP,Electrification,v6.2jedi_mid
LA,1.2983585566389344,1.5321841567568357,1.4800131903952611,1.2056601394849398,1.0245611194889395,NNP,Electrification,v6.2jedi_mid
MA,1.0859890967358259,0.8838130388215086,0.47598726992340573,0.19413882734348537,-0.11924282296493323,NNP,Electrification,v6.2jedi_mid
MD,1.0372403094042366,0.9051431772136864,1.1773188058368027,0.602403977004489,0.38127513845632943,NNP,Electrification,v6.2jedi_mid
ME,1.8322743558394552,1.3730995627146205,1.3462846845482166,0.9560233181143831,0.7776641732051577,NNP,Electrification,v6.2jedi_mid
MI,0.9474820099675348,1.7825643460042262,1.553443614523241,1.2749127555538768,0.9667995107944248,NNP,Electrification,v6.2jedi_mid
MN,1.8100578093268838,1.3953756872247582,1.4200259000209232,1.0377157284903316,0.8044515295206142,NNP,Electrification,v6.2jedi_mid
MO,4.364144675836083,2.268214558739331,2.672329856373344,1.5318228341007394,1.0835843846865216,NNP,Electrification,v6.2jedi_mid
MS,0.8405431958755012,3.049040099349783,2.3125152271716574,1.2764512036286049,0.7006844994253195,NNP,Electrification,v6.2jedi_mid
MT,0.8138215492158628,0.9522005524378511,1.0051365285926104,0.851054770087903,0.7476415909313853,NNP,Electrification,v6.2jedi_mid
NC,2.53159953745271,2.0251553099324613,2.1462960650196496,1.4188677534764755,1.00212441302889,NNP,Electrification,v6.2jedi_mid
ND,0.48356592706637197,2.239377297426866,3.4638274772470368,1.9679772523897925,1.64009371353198,NNP,Electrification,v6.2jedi_mid
NE,1.815779616990413,1.7941576949422053,1.3803065066604117,1.1566739412227995,0.7913350885923144,NNP,Electrification,v6.2jedi_mid
NH,3.0673806450932544,2.019746905908668,2.3062221499933364,1.1416258246911817,0.8347245292581669,NNP,Electrification,v6.2jedi_mid
NJ,0.6514850101764634,0.510943749288255,0.2042805937419374,0.11198775274028931,-0.023345047167401125,NNP,Electrification,v6.2jedi_mid
NM,0.4368446990288864,1.8415184741124588,2.3396816840887404,1.7393764870550033,1.322877918435482,NNP,Electrification,v6.2jedi_mid
NV,1.0002521429403834,1.3426441427699058,1.2935500987790105,1.3286493567374378,1.1613049180135355,NNP,Electrification,v6.2jedi_mid
NY,1.0878271928304621,0.997674989882925,0.7150418680988387,0.40102460454068384,0.022549344955715058,NNP,Electrification,v6.2jedi_mid
OH,1.3920038580910508,1.9617248691480502,2.3393373718986945,1.479451123325469,1.0829259052580549,NNP,Electrification,v6.2jedi_mid
OK,0.6426408068073379,1.4509368196891792,1.411746651738441,1.141096102532885,0.8384782300157102,NNP,Electrification,v6.2jedi_mid
OR,1.8786026346241274,1.733047909442328,1.6614902812170527,1.194150292349817,1.0002651581181436,NNP,Electrification,v6.2jedi_mid
PA,1.1559100701751226,1.3059950938448068,1.5130784997989095,1.0952525010367484,0.8755258607353944,NNP,Electrification,v6.2jedi_mid
RI,0.18091240312318385,0.05588460202804614,-0.13007497245539962,-0.20185577870337246,-0.27613228634717946,NNP,Electrification,v6.2jedi_mid
SC,1.5993169105802043,2.2292919305420944,1.89391708101604,1.2358889643306672,0.8803553029183343,NNP,Electrification,v6.2jedi_mid
SD,1.3114545884641398,0.8821175611232901,0.9205552641572101,0.7375474931646449,0.6548488479922112,NNP,Electrification,v6.2jedi_mid
TN,1.2551615420822355,1.1472656847705072,1.2173694211089532,0.9989146090272673,0.9145513079518619,NNP,Electrification,v6.2jedi_mid
TX,0.6237189072246129,1.4449871321751602,1.4617636080715348,1.161217023902503,0.8628141731360488,NNP,Electrification,v6.2jedi_mid
UT,0.5818260850993774,0.9655871316543988,1.5945780640164973,1.0353944838391713,0.696376383908116,NNP,Electrification,v6.2jedi_mid
VA,1.0070352164967469,0.5367907780513848,0.5786173501217948,0.312975028827201,0.0573917506157117,NNP,Electrification,v6.2jedi_mid
VT,4.023377277821566,2.4861731327927226,2.759361189196996,1.624408075670851,1.6166452445164714,NNP,Electrification,v6.2jedi_mid
WA,1.789297741526163,1.335653266429096,1.3031048468561701,0.9938311494258364,0.9171928854599595,NNP,Electrification,v6.2jedi_mid
WI,2.6483606432082647,2.0891264741191655,2.0625284620611066,1.4310135035867109,1.0460167566364325,NNP,Electrification,v6.2jedi_mid
WV,0.21641893980890084,0.8167341224292755,1.155970020483599,0.8367912223823675,0.5320645127600416,NNP,Electrification,v6.2jedi_mid
WY,0.24252558416179368,0.25836150417111453,0.3135814784660833,0.296823353896776,0.3288710786344133,NNP,Electrification,v6.2jedi_mid
AL,1.8393827634661917,0.7414205135929973,0.9842788974682108,0.7560841764638356,0.6177938231326028,NNP,Electrification,v6.2jedi_high
AR,2.4287686379556055,1.3066729352967026,1.487079985439573,0.9329981531281291,0.7774401101511111,NNP,Electrification,v6.2jedi_high
AZ,1.2874966936237524,1.4710969915036438,1.2522873407718527,1.0141336556554128,0.777510339303486,NNP,Electrification,v6.2jedi_high
CA,2.3415612665545673,2.182932481153466,1.9737647497789332,1.561254674887086,0.9307706771975047,NNP,Electrification,v6.2jedi_high
CO,0.23014488699028704,0.8554580004613845,0.7665671145938395,0.9596997085032997,0.5294618330189702,NNP,Electrification,v6.2jedi_high
CT,0.26004967625846137,1.2393793864000149,1.3263462669091446,0.9170194637729109,0.7060231257561069,NNP,Electrification,v6.2jedi_high
DE,18.250717031703434,7.835963343326804,5.74778254994903,4.6804464712356095,1.652544534824228,NNP,Electrification,v6.2jedi_high
FL,1.379462493201265,2.3392880184860383,2.1312699888326714,1.566988867124936,0.8385237957875904,NNP,Electrification,v6.2jedi_high
GA,1.5663337307329799,1.7738104239946346,1.42988499871715,1.0663620783157979,0.8082551053591789,NNP,Electrification,v6.2jedi_high
IA,1.7028098530733833,2.1108077270873293,2.039899350881137,1.4560699008868314,0.9192837463269482,NNP,Electrification,v6.2jedi_high
ID,5.7425101351871195,2.7214946588981315,3.0586082183278083,2.14078726725181,2.5734858875851834,NNP,Electrification,v6.2jedi_high
IL,0.9086547305697139,1.133889826874906,1.1261926769903794,0.9626536087328104,0.809292035849834,NNP,Electrification,v6.2jedi_high
IN,0.7690474827627014,1.2172790376563898,1.2049359675441556,0.9484561193998426,0.7233630852663654,NNP,Electrification,v6.2jedi_high
KS,1.3021325956438143,1.1960869261260507,1.064536158354994,0.889745409899066,0.65913308408423,NNP,Electrification,v6.2jedi_high
KY,1.1822249830534401,1.7070514896294835,2.2008287700727007,1.6687158031974703,1.2187089250341354,NNP,Electrification,v6.2jedi_high
LA,1.298358556638934,1.5321841567568348,1.480013190395261,1.2056601394849393,1.0245611194889395,NNP,Electrification,v6.2jedi_high
MA,1.0906674612979426,0.8882943124981832,0.47607470569978116,0.19346593091118905,-0.11965566031276056,NNP,Electrification,v6.2jedi_high
MD,1.0379398760019585,0.9057937139508629,1.1781847160768082,0.6025049496553706,0.3812257734061474,NNP,Electrification,v6.2jedi_high
ME,1.81386475219372,1.3590412940369874,1.3223018937566995,0.9504896103674856,0.7767605929477556,NNP,Electrification,v6.2jedi_high
MI,0.9275205724065475,1.7831948960502033,1.535699293223559,1.2738314323795707,0.9666607679852081,NNP,Electrification,v6.2jedi_high
MN,1.812508151878094,1.4323053350824415,1.4335370570998536,1.04848449610727,0.8059400153332915,NNP,Electrification,v6.2jedi_high
MO,4.256896359599123,2.222022529616461,2.606556637614394,1.5100106640946809,1.077482808011154,NNP,Electrification,v6.2jedi_high
MS,0.8404600959554591,3.0487309630537243,2.3119408236544317,1.2763684676655467,0.7006838963078275,NNP,Electrification,v6.2jedi_high
MT,0.8050137692487994,0.9379963916871142,0.9910620753569197,0.8424225843474837,0.7459613902604496,NNP,Electrification,v6.2jedi_high
NC,2.558996403547359,2.0670902170197647,2.171778387438646,1.4320239320254542,1.0045124222946344,NNP,Electrification,v6.2jedi_high
ND,0.4712784570651364,2.201949342704533,3.360021212090269,1.9412883129860334,1.638709579235053,NNP,Electrification,v6.2jedi_high
NE,1.835260595478234,1.7897811728534077,1.3757918221603078,1.1449179113048336,0.7853336462493395,NNP,Electrification,v6.2jedi_high
NH,3.001383646896362,1.9746436761049317,2.239564302230187,1.1262421372254017,0.8318425616529125,NNP,Electrification,v6.2jedi_high
NJ,0.6515048313193798,0.510825388703853,0.20405805869862725,0.11177876056867851,-0.023426990773739637,NNP,Electrification,v6.2jedi_high
NM,0.4274680607922307,1.7905846193839356,2.2694707088697488,1.7017251191569192,1.2993974360391227,NNP,Electrification,v6.2jedi_high
NV,1.041860009109183,1.3603958763307338,1.319279850995066,1.3345297720021367,1.1585685692650656,NNP,Electrification,v6.2jedi_high
NY,1.0648318034842605,0.9790425950533074,0.6951972211721776,0.39441848159866544,0.021244261567921717,NNP,Electrification,v6.2jedi_high
OH,1.3910290884163714,1.964789570319565,2.340158648771387,1.4808728904168378,1.0835581815220285,NNP,Electrification,v6.2jedi_high
OK,0.6293405031944826,1.4316333853841186,1.3865430062256143,1.1221688051777647,0.8283632254457907,NNP,Electrification,v6.2jedi_high
OR,1.8588533017447086,1.7307205814778337,1.6519647966565867,1.1936122263713385,1.0006491923811864,NNP,Electrification,v6.2jedi_high
PA,1.1532113205642487,1.2999097078171598,1.4949744280307191,1.0912255693966304,0.8752323500908229,NNP,Electrification,v6.2jedi_high
RI,0.1806757603463385,0.05573753840617224,-0.13018554351700934,-0.20190567126696013,-0.2761487750415869,NNP,Electrification,v6.2jedi_high
SC,1.6241151741579094,2.3115040442614063,1.9288641391050358,1.2462174468242972,0.8816928126370127,NNP,Electrification,v6.2jedi_high
SD,1.2804182041385515,0.8710189117505366,0.9046206958712694,0.7339223802752151,0.6542618008029836,NNP,Electrification,v6.2jedi_high
TN,1.2547470179038096,1.1472022853670936,1.2170971818083418,0.9988874911414783,0.9145673920328102,NNP,Electrification,v6.2jedi_high
TX,0.6198433880091996,1.4474199691365779,1.463504068525189,1.1575015527778454,0.8582203380576878,NNP,Electrification,v6.2jedi_high
UT,0.5785884889111225,0.9638008437143075,1.5888525237158615,1.034983245796507,0.6965329629463658,NNP,Electrification,v6.2jedi_high
VA,0.9958574941453986,0.53662805546403,0.5714035147162445,0.3127014201599203,0.05711759123163919,NNP,Electrification,v6.2jedi_high
VT,3.9388623738148305,2.4085893106989906,2.646909359676252,1.588722349985879,1.6115915978815465,NNP,Electrification,v6.2jedi_high
WA,1.7713280713996824,1.3363172567071697,1.2968737311206975,0.995240716448035,0.9190350422477066,NNP,Electrification,v6.2jedi_high
WI,2.678209896829092,2.1761521592500386,2.1051689784670686,1.4579098051211108,1.0524174108729136,NNP,Electrification,v6.2jedi_high
WV,0.21191660578622323,0.810513930418079,1.1590422126511069,0.8300544666057855,0.5280081749994886,NNP,Electrification,v6.2jedi_high
WY,0.242305148428813,0.2556196496657507,0.3072445427325214,0.2927366393788746,0.32664146408199046,NNP,Electrification,v6.2jedi_high
AL,1.9188654946573982,0.7604789839145281,1.0362696731227816,0.7635121379096483,0.6180079648296345,NNP,Electrification,v6.2jedi_low
AR,2.8365758811686503,1.4137755395068166,1.6995779328212715,0.9675492249818315,0.7779636983966607,NNP,Electrification,v6.2jedi_low
AZ,1.543837656538506,1.5098170571586715,1.320997789216878,1.0237606222772169,0.7776186027627506,NNP,Electrification,v6.2jedi_low
CA,2.512822615467076,2.0345122817787766,1.9615374378413113,1.4835666414040707,0.9263690846287068,NNP,Electrification,v6.2jedi_low
CO,0.19460483010956858,0.724378614841391,0.5366357435231571,0.8760483474272124,0.5440801667591787,NNP,Electrification,v6.2jedi_low
CT,0.26079395898431496,1.2119615410220757,1.3074170242707983,0.9087710808443237,0.7047489378500496,NNP,Electrification,v6.2jedi_low
DE,18.22056226942147,7.816221280611473,5.738212282432733,4.674225989520581,1.6519451394548907,NNP,Electrification,v6.2jedi_low
FL,1.4109185016074821,2.2925677907324333,2.1132686698597825,1.5509714759366242,0.8367633665489838,NNP,Electrification,v6.2jedi_low
GA,1.5868380857161875,1.7415982899921887,1.4461399425116919,1.0651232333247465,0.8076620882557747,NNP,Electrification,v6.2jedi_low
IA,1.633443557903097,1.9814578335363848,1.9302903218796823,1.4103455311079818,0.9163257042798648,NNP,Electrification,v6.2jedi_low
ID,6.960050369409568,2.9695892669230157,3.4186406626207577,2.1699650590511244,2.5378863507615574,NNP,Electrification,v6.2jedi_low
IL,0.9645884182333083,1.1898646794024184,1.2751254422297367,0.9956096617907444,0.8121227173252861,NNP,Electrification,v6.2jedi_low
IN,0.7677826908493074,1.206575409043437,1.1949378688926875,0.9410503965513604,0.7210650500264002,NNP,Electrification,v6.2jedi_low
KS,1.3215246516863632,1.2291378802321342,1.1008933781611725,0.924428917984503,0.6800671104052934,NNP,Electrification,v6.2jedi_low
KY,1.195814109035394,1.7166900510715613,2.244105270990477,1.6762820257310298,1.218727630415285,NNP,Electrification,v6.2jedi_low
LA,1.2983585566389344,1.5321841567568353,1.480013190395261,1.2056601394849396,1.0245611194889395,NNP,Electrification,v6.2jedi_low
MA,1.0746319649120022,0.8757516850017986,0.47762839540486807,0.1961933866882241,-0.118341919446214,NNP,Electrification,v6.2jedi_low
MD,1.0360895644939254,0.9043148055663085,1.1767376478179445,0.602394538429559,0.38140290683656247,NNP,Electrification,v6.2jedi_low
ME,1.9589219361317889,1.46487186660358,1.4936855665764281,0.9816618976907083,0.7789828567845415,NNP,Electrification,v6.2jedi_low
MI,1.0751659033311847,1.8416867474969763,1.6913274468066277,1.2963809941116549,0.9684053476308543,NNP,Electrification,v6.2jedi_low
MN,2.0652782119823407,1.4651550193735647,1.5522883873928741,1.0675923716406317,0.8084067488133451,NNP,Electrification,v6.2jedi_low
MO,5.012924878166466,2.49309857842445,3.034357988999468,1.6173660096940472,1.098209234510691,NNP,Electrification,v6.2jedi_low
MS,0.8410557114175619,3.050863007245415,2.3160357434176486,1.2769225042399364,0.7006744574793563,NNP,Electrification,v6.2jedi_low
MT,0.8547950213177612,1.0062995955181782,1.0615778235300912,0.8789618677233489,0.752311600238938,NNP,Electrification,v6.2jedi_low
NC,2.487821345251509,1.9462543842272835,2.1022862128915505,1.3934359364553548,0.9975526925265855,NNP,Electrification,v6.2jedi_low
ND,0.553299372935861,2.4720890585817776,4.198984546972273,2.112668400999333,1.6324267275002908,NNP,Electrification,v6.2jedi_low
NE,1.7088745780605294,1.7798745038254185,1.3702760592372214,1.1821141065483463,0.807972380615693,NNP,Electrification,v6.2jedi_low
NH,3.479393592857774,2.2707067278124473,2.7078629771866694,1.2112436840363139,0.8402213145782779,NNP,Electrification,v6.2jedi_low
NJ,0.6514164909005408,0.5112185858751119,0.20479019063682072,0.11246407922085506,-0.0231400292969755,NNP,Electrification,v6.2jedi_low
NM,0.4839730796190332,2.0304313083698444,2.6466924172571047,1.8528679732111653,1.3793167289222195,NNP,Electrification,v6.2jedi_low
